# name                          ?       FEC   mfec  mfecchannel hubaddress portadd   rocid     FED   channel     roc#
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC2 A       1        8        1       14        0        2        1240      21        2
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC3 A       1        8        1       14        0        3        1240      21        3
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC4 A       1        8        1       14        1        4        1240      21        4
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC5 A       1        8        1       14        1        5        1240      21        5
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC6 A       1        8        1       14        1        6        1240      21        6
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC7 A       1        8        1       14        1        7        1240      21        7
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC8 B       1        8        1       14        2        8        1240      22        0
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC9 B       1        8        1       14        2        9        1240      22        1
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC10 B      1        8        1       14        2       10        1240      22        2
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC11 B      1        8        1       14        2       11        1240      22        3
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC12 B      1        8        1       14        3       12        1240      22        4
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC13 B      1        8        1       14        3       13        1240      22        5
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC14 B      1        8        1       14        3       14        1240      22        6
Pilt_BmO_D3_BLD10_PNL2_PLQ1_ROC15 B      1        8        1       14        3       15        1240      22        7

Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC0 A       1        7        1        7        0        0         1240      37        0
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC1 A       1        7        1        7        0        1         1240      37        1
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC2 A       1        7        1        7        0        2         1240      37        2
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC3 A       1        7        1        7        0        3         1240      37        3
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC4 A       1        7        1        7        1        4         1240      37        4
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC5 A       1        7        1        7        1        5         1240      37        5
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC6 A       1        7        1        7        1        6         1240      37        6
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC7 A       1        7        1        7        1        7         1240      37        7
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC8 B       1        7        1        7        2        8         1240      38        0
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC9 B       1        7        1        7        2        9         1240      38        1
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC10 B      1        7        1        7        2       10         1240      38        2
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC11 B      1        7        1        7        2       11         1240      38        3
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC12 B      1        7        1        7        3       12         1240      38        4
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC13 B      1        7        1        7        3       13         1240      38        5
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC14 B      1        7        1        7        3       14         1240      38        6
Pilt_BmI_D3_BLD2_PNL1_PLQ1_ROC15 B      1        7        1        7        3       15         1240      38        7

Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC0 A       1        7        1        6        0        0         1240      39        0
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC1 A       1        7        1        6        0        1         1240      39        1
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC2 A       1        7        1        6        0        2         1240      39        2
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC3 A       1        7        1        6        0        3         1240      39        3
Pilt_BmI_D3_BLD2_PNL2_PLQ1_ROC4 A       1        7        1        6        1        4         1240      39        4
